"","time","DAX","SMI","CAC","FTSE"
"1812",1998.7934373319,5773.77,7716.8,4201.9,6019.8
"1813",1998.79774072082,5799.22,7652.6,4208.6,5987.4
"1814",1998.80204410974,5799.22,7498.4,4141.6,5852.5
"1815",1998.80634749866,5631.34,7417.4,4050.8,5769.8
"1816",1998.81065088757,5581.24,7342.7,4005.3,5715.7
"1817",1998.81495427649,5621.71,7388.7,4013.3,5729.7
"1818",1998.81925766541,5742.83,7562.7,4092.9,5832.7
"1819",1998.82356105433,5689.89,7488,4052.3,5812.1
"1820",1998.82786444325,5644.22,7518.6,4027.3,5748.1
"1821",1998.83216783217,5648.11,7511.8,4018.6,5712.4
"1822",1998.83647122109,5748.34,7624.8,4065,5772
"1823",1998.84077461001,5784.4,7667.9,4126.3,5804.9
"1824",1998.84507799892,5886.72,7794.7,4203.8,5858.9
"1825",1998.84938138784,5870.49,7816.9,4215.7,5877.4
"1826",1998.85368477676,5933.73,7881.9,4248.2,5884.5
"1827",1998.85798816568,5841.83,7882,4203.5,5832.5
"1828",1998.8622915546,5910.51,8038.2,4260.7,5919.9
"1829",1998.86659494352,5905.15,8047.3,4252.1,5960.2
"1830",1998.87089833244,5961.45,8099,4304.4,5988.4
"1831",1998.87520172136,5942.06,8166,4311.1,5990.3
"1832",1998.87950511027,5975.88,8160,4333.1,6003.4
"1833",1998.88380849919,6018.89,8227.2,4339.9,6009.6
"1834",1998.88811188811,6000.84,8205,4319.2,5969.7
"1835",1998.89241527703,6001.24,8192.4,4256.4,5927.9
"1836",1998.89671866595,6023.31,8141.9,4256.4,5958.2
"1837",1998.90102205487,6101.9,8180.5,4256.4,6100.2
"1838",1998.90532544379,6106.1,8158.1,4344.3,6151.5
"1839",1998.90962883271,6108,8126.5,4358.1,6116.8
"1840",1998.91393222162,6162.86,8288.2,4388.5,6174
"1841",1998.91823561054,6186.09,8400.8,4368.9,6179
"1842",1998.92253899946,6184.1,8412,4322.1,6132.7
"1843",1998.92684238838,6081.11,8340.7,4220.1,5989.6
"1844",1998.9311457773,6043.82,8229.2,4235.9,5976.2
"1845",1998.93544916622,6040.58,8205.7,4205.4,5892.3
"1846",1998.93975255514,5854.35,7998.7,4139.5,5836.1
"1847",1998.94405594406,5867.52,8093,4122.4,5835.8
"1848",1998.94835933297,5828.74,8102.7,4139.2,5844.1
"1849",1998.95266272189,5906.33,8205.5,4197.6,5910.7
"1850",1998.95696611081,5861.19,8239.5,4177.3,5837
"1851",1998.96126949973,5774.38,8139.2,4095,5809.7
"1852",1998.96557288865,5718.7,8170.2,4047.9,5736.1
"1853",1998.96987627757,5614.77,7943.2,3976.4,5632.5
"1854",1998.97417966649,5528.12,7846.2,3968.6,5594.1
"1855",1998.97848305541,5598.32,7952.9,4041.9,5680.4
"1856",1998.98278644432,5460.43,7721.3,3939.5,5587.6
"1857",1998.98708983324,5285.78,7447.9,3846,5432.8
"1858",1998.99139322216,5386.94,7607.5,3945.7,5462.2
"1859",1998.99569661108,5355.03,7552.6,3951.7,5399.5
"1860",1999,5473.72,7676.3,3995,5455
